date,julian,tree.id,species,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
6/17/02,168,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/02,176,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/2/02,183,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/03,91,AMSP-03,AMSP,34,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/03,100,AMSP-03,AMSP,34,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/03,105,AMSP-03,AMSP,34,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/03,111,AMSP-03,AMSP,34,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/03,118,AMSP-03,AMSP,34,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/03,121,AMSP-03,AMSP,34,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/03,125,AMSP-03,AMSP,34,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/03,129,AMSP-03,AMSP,34,BB,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/03,135,AMSP-03,AMSP,34,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/20/03,140,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/03,147,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/03,153,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/03,157,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/03,163,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/03,168,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/03,174,AMSP-03,AMSP,34,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/04,90,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/04,98,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/04,103,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/04,110,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/04,113,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/04,118,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/04,121,AMSP-03,AMSP,26,BB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/04,125,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/04,131,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/04,135,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/04,140,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/04,146,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/04,152,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/04,156,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/04,163,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/04,169,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/04,177,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/05,89,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/05,96,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/05,104,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/05,109,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/05,112,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/05,116,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/05,122,AMSP-03,AMSP,26,BB,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/05,126,AMSP-03,AMSP,26,BB,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/05,130,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/05,134,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/05,137,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/05,141,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/05,147,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/05,152,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/05,158,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/05,161,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/05,165,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/05,171,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/05,178,AMSP-03,AMSP,26,BB ,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/06,90,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/06,100,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/06,107,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/06,111,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/06,118,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/06,124,AMSP-03,AMSP,26,BB,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/06,128,AMSP-03,AMSP,26,BB,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/06,131,AMSP-03,AMSP,26,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/06,137,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/06,142,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/06,147,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/06,152,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/06,157,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/06,164,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/19/06,170,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/06,178,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/07,89,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/07,99,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/07,109,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/07,114,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/07,120,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/07,124,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/07,128,AMSP-03,AMSP,26,BB,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/07,131,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/07,135,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/07,141,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/07,145,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/07,150,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/07,159,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/07,165,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/07,175,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/08,93,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/08,100,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/08,108,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/08,114,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/08,118,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/08,122,AMSP-03,AMSP,26,BB,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/08,127,AMSP-03,AMSP,26,BB,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/08,132,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/08,136,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/08,142,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/08,150,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/08,157,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/08,163,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/08,170,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/08,177,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/09,91,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/09,99,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/09,105,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/09,113,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/09,117,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/09,121,AMSP-03,AMSP,26,BB,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/09,124,AMSP-03,AMSP,26,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/09,127,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/09,131,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/09,135,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/09,141,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/26/09,146,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/09,152,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/09,159,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/09,166,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/09,174,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/10,91,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/10,98,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/10,103,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/20/10,110,AMSP-03,AMSP,26,BB,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/10,113,AMSP-03,AMSP,26,BB,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/10,119,AMSP-03,AMSP,26,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/10,124,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/10,130,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/10,137,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/10,141,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/26/10,146,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/10,153,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/10,160,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/10,166,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/11,96,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/11,104,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/11,111,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/11,116,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/11,119,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/11,122,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/11,126,AMSP-03,AMSP,26,BB,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/11,130,AMSP-03,AMSP,26,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/13/11,133,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/11,139,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/11,145,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/11,151,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/11,157,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/11,164,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/11,171,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/12,82,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/12,89,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/12,96,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/12,103,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/12,109,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/12,115,AMSP-03,AMSP,26,BB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/12,121,AMSP-03,AMSP,26,BB,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/12,128,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/12,132,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/12,138,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/12,142,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/12,146,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/12,152,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/12,158,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/12,164,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/12,172,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/13,94,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/13,100,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/13,107,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/13,114,AMSP-03,AMSP,26,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/13,119,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/13,122,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,126,AMSP-03,AMSP,26,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/13,130,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/13,134,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/13,139,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/13,147,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/13,155,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/13,163,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/13,171,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/13,178,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/14,91,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/14,99,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/14,104,AMSP-03,AMSP,26,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/14,108,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/14,114,AMSP-03,AMSP,26,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/14,119,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/14,127,AMSP-03,AMSP,26,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/14,132,AMSP-03,AMSP,26,BB,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/14,135,AMSP-03,AMSP,26,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/20/14,140,AMSP-03,AMSP,26,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/14,149,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/14,154,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/14,160,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/16/14,167,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/14,175,AMSP-03,AMSP,26,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/90,82,AMSP-04,AMSP,82,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/27/90,86,AMSP-04,AMSP,81,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/90,92,AMSP-04,AMSP,88,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/90,101,AMSP-04,AMSP,81,VS,0,VS,0,0,NA,0,0,0,0,0,0,NA
4/18/90,108,AMSP-04,AMSP,84,VS,0,VS,0,0,NA,0,0,0,0,0,0,NA
4/23/90,113,AMSP-04,AMSP,64,VS,0,BB,50,0,NA,0,0,0,0,0,0,NA
4/28/90,118,AMSP-04,AMSP,89,BB,75,BB,45,0,NA,3,0,0,0,0,0,NA
5/1/90,121,AMSP-04,AMSP,89,BB,85,BB,75,0,NA,3,0,0,0,0,0,NA
5/4/90,124,AMSP-04,AMSP,89,BB,92,BB,100,0,NA,3,0,0,0,0,0,NA
5/7/90,127,AMSP-04,AMSP,89,BB,100,BB,100,0,NA,4,0,20,0,0,0,NA
5/11/90,131,AMSP-04,AMSP,89,BB,100,BB,100,100,NA,6,0,38,0,0,0,NA
5/14/90,134,AMSP-04,AMSP,89,BB,100,BB,100,100,NA,6,0,70,0,0,0,NA
5/24/90,144,AMSP-04,AMSP,88,BB,100,NA,NA,100,NA,7,0,80,45,0,0,NA
5/30/90,150,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,7,0,NA,NA,0,0,NA
6/5/90,156,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,80,80,0,0,NA
6/8/90,159,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,80,80,55,0,NA
6/12/90,163,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,80,80,55,0,NA
6/18/90,169,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
6/22/90,173,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
6/27/90,178,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
7/2/90,183,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
7/9/90,190,AMSP-04,AMSP,89,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
3/21/91,80,AMSP-04,AMSP,89,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/28/91,87,AMSP-04,AMSP,90,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/91,92,AMSP-04,AMSP,90,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/5/91,95,AMSP-04,AMSP,90,MS,0,MS,0,0,NA,0,0,0,0,0,0,NA
4/9/91,99,AMSP-04,AMSP,90,MS,0,VS,0,0,NA,0,0,0,0,0,0,NA
4/12/91,102,AMSP-04,AMSP,90,VS,0,BB,0,0,NA,0,0,0,0,0,0,NA
4/16/91,106,AMSP-04,AMSP,90,MS,0,BB,0,0,NA,0,0,0,0,0,0,NA
4/19/91,109,AMSP-04,AMSP,100,VS,0,BB,0,0,NA,0,0,0,0,0,0,NA
4/22/91,112,AMSP-04,AMSP,100,VS,0,BB,0,0,NA,0,0,0,0,0,0,NA
4/26/91,116,AMSP-04,AMSP,100,VS,0,BB,0,0,NA,0,0,0,0,0,0,NA
5/2/91,122,AMSP-04,AMSP,100,BB,100,BB,100,0,NA,4,0,0,0,0,0,NA
5/7/91,127,AMSP-04,AMSP,99,BB,100,BB,100,100,NA,4,0,0,0,0,0,NA
5/10/91,130,AMSP-04,AMSP,99,BB,100,BB,100,97,NA,6,0,0,0,0,0,NA
5/13/91,133,AMSP-04,AMSP,100,BB,100,BB,100,100,NA,7,0,75,50,0,0,NA
5/17/91,137,AMSP-04,AMSP,100,BB,100,BB,100,100,NA,8,0,NA,NA,0,0,NA
5/20/91,140,AMSP-04,AMSP,100,BB,100,NA,NA,100,NA,7,0,75,0,0,0,NA
5/23/91,143,AMSP-04,AMSP,100,BB,100,NA,NA,100,NA,8,0,NA,NA,NA,0,NA
5/28/91,148,AMSP-04,AMSP,99,BB,100,NA,NA,100,NA,8,0,NA,NA,NA,0,NA
5/31/91,151,AMSP-04,AMSP,104,BB,100,NA,NA,100,NA,8,0,98,80,98,0,NA
6/4/91,155,AMSP-04,AMSP,104,BB,100,NA,NA,100,NA,8,0,NA,NA,NA,0,NA
6/10/91,161,AMSP-04,AMSP,103,BB,100,NA,NA,100,NA,8,0,NA,NA,NA,0,NA
6/14/91,165,AMSP-04,AMSP,104,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
6/20/91,171,AMSP-04,AMSP,104,BB,100,NA,NA,100,NA,8,0,100,80,100,0,NA
